file_id,entity_id,entity_type,raw_layer,length,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,aspect_ratio,center_x,center_y,start_x,start_y,end_x,end_y,radius,start_angle,end_angle,n_vertices,is_closed,text_content,is_geometric
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__316,LINE,WALL,20.999999999990905,43448.29356196249,12620.25354834548,43448.29356196249,12641.25354834547,0.0,20.999999999990905,0.0,43448.29356196249,12630.753548345474,43448.29356196249,12641.25354834547,43448.29356196249,12620.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__317,LINE,WALL,120.0,43448.29356196249,12473.25354834548,43448.29356196249,12593.25354834548,0.0,120.0,0.0,43448.29356196249,12533.25354834548,43448.29356196249,12593.25354834548,43448.29356196249,12473.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__318,LINE,WALL,175.0,43225.29356196249,12731.25354834548,43400.29356196249,12731.25354834548,175.0,0.0,,43312.79356196249,12731.25354834548,43225.29356196249,12731.25354834548,43400.29356196249,12731.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__319,LINE,WALL,6.0,43442.29356196249,12731.25354834548,43448.29356196249,12731.25354834548,6.0,0.0,,43445.29356196249,12731.25354834548,43442.29356196249,12731.25354834548,43448.29356196249,12731.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__320,LINE,WALL,15.0,43457.29356196249,12635.25354834548,43472.29356196249,12635.25354834548,15.0,0.0,,43464.79356196249,12635.25354834548,43457.29356196249,12635.25354834548,43472.29356196249,12635.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__321,LINE,WALL,82.49999999998545,43499.29356196249,12635.25354834548,43581.79356196248,12635.25354834548,82.49999999998545,0.0,,43540.543561962484,12635.25354834548,43499.29356196249,12635.25354834548,43581.79356196248,12635.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__322,LINE,WALL,67.50000000001455,43617.79356196248,12635.25354834548,43685.29356196249,12635.25354834548,67.50000000001455,0.0,,43651.543561962484,12635.25354834548,43617.79356196248,12635.25354834548,43685.29356196249,12635.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__323,LINE,WALL,9.0,43685.29356196249,12641.25354834548,43694.29356196249,12641.25354834548,9.0,0.0,,43689.79356196249,12641.25354834548,43685.29356196249,12641.25354834548,43694.29356196249,12641.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__324,LINE,WALL,9.0,43685.29356196249,12683.25354834548,43694.29356196249,12683.25354834548,9.0,0.0,,43689.79356196249,12683.25354834548,43685.29356196249,12683.25354834548,43694.29356196249,12683.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__325,LINE,WALL,37.5,43225.29356196249,12722.25354834548,43262.79356196249,12722.25354834548,37.5,0.0,,43244.04356196249,12722.25354834548,43225.29356196249,12722.25354834548,43262.79356196249,12722.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__326,LINE,WALL,4.5,43262.79356196249,12718.25354834548,43267.29356196249,12718.25354834548,4.5,0.0,,43265.04356196249,12718.25354834548,43262.79356196249,12718.25354834548,43267.29356196249,12718.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__327,LINE,WALL,4.5,43262.79356196249,12691.25354834547,43267.29356196249,12691.25354834547,4.5,0.0,,43265.04356196249,12691.25354834547,43262.79356196249,12691.25354834547,43267.29356196249,12691.25354834547,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__328,LINE,WALL,133.00000000001455,43267.29356196248,12722.25354834548,43400.29356196249,12722.25354834548,133.00000000001455,0.0,,43333.793561962484,12722.25354834548,43267.29356196248,12722.25354834548,43400.29356196249,12722.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__329,LINE,WALL,6.000000000014552,43442.29356196248,12722.25354834548,43448.29356196249,12722.25354834548,6.000000000014552,0.0,,43445.293561962484,12722.25354834548,43442.29356196248,12722.25354834548,43448.29356196249,12722.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__330,LINE,WALL,37.5,43225.29356196249,12635.25354834548,43262.79356196249,12635.25354834548,37.5,0.0,,43244.04356196249,12635.25354834548,43225.29356196249,12635.25354834548,43262.79356196249,12635.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__331,LINE,WALL,103.0,43267.29356196249,12635.25354834548,43370.29356196249,12635.25354834548,103.0,0.0,,43318.79356196249,12635.25354834548,43267.29356196249,12635.25354834548,43370.29356196249,12635.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__332,LINE,WALL,136.0,43225.29356196249,12626.25354834548,43361.29356196249,12626.25354834548,136.0,0.0,,43293.29356196249,12626.25354834548,43225.29356196249,12626.25354834548,43361.29356196249,12626.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__333,LINE,WALL,9.0,43361.29356196248,12620.25354834548,43370.29356196248,12620.25354834548,9.0,0.0,,43365.79356196248,12620.25354834548,43361.29356196248,12620.25354834548,43370.29356196248,12620.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__334,LINE,WALL,9.0,43361.29356196248,12578.25354834548,43370.29356196248,12578.25354834548,9.0,0.0,,43365.79356196248,12578.25354834548,43361.29356196248,12578.25354834548,43370.29356196248,12578.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__335,LINE,WALL,136.0,43225.29356196249,12446.25354834548,43361.29356196249,12446.25354834548,136.0,0.0,,43293.29356196249,12446.25354834548,43225.29356196249,12446.25354834548,43361.29356196249,12446.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__336,LINE,WALL,136.0,43225.29356196249,12437.25354834548,43361.29356196249,12437.25354834548,136.0,0.0,,43293.29356196249,12437.25354834548,43225.29356196249,12437.25354834548,43361.29356196249,12437.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__337,LINE,WALL,15.0,43457.29356196249,12626.25354834548,43472.29356196249,12626.25354834548,15.0,0.0,,43464.79356196249,12626.25354834548,43457.29356196249,12626.25354834548,43472.29356196249,12626.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__338,LINE,WALL,6.0,43499.29356196249,12626.25354834548,43505.29356196249,12626.25354834548,6.0,0.0,,43502.29356196249,12626.25354834548,43499.29356196249,12626.25354834548,43505.29356196249,12626.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__339,LINE,WALL,9.0,43448.29356196249,12620.25354834548,43457.29356196249,12620.25354834548,9.0,0.0,,43452.79356196249,12620.25354834548,43448.29356196249,12620.25354834548,43457.29356196249,12620.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__340,LINE,WALL,9.0,43448.29356196249,12593.25354834548,43457.29356196249,12593.25354834548,9.0,0.0,,43452.79356196249,12593.25354834548,43448.29356196249,12593.25354834548,43457.29356196249,12593.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__341,LINE,WALL,67.5,43514.29356196249,12626.25354834548,43581.79356196249,12626.25354834548,67.5,0.0,,43548.04356196249,12626.25354834548,43514.29356196249,12626.25354834548,43581.79356196249,12626.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__342,LINE,WALL,67.5,43617.79356196249,12626.25354834548,43685.29356196249,12626.25354834548,67.5,0.0,,43651.54356196249,12626.25354834548,43617.79356196249,12626.25354834548,43685.29356196249,12626.25354834548,,,,,,,True
